3.334216095610403330e-01,0.000000000000000000e+00,6.460913441581385142e-01,9.181937069164017862e-01,1.361512635359492407e+00,2.588643330289662536e+00,1.597413029317322097e+00,1.507835800706054830e+00,1.311319680100445417e+00,1.103311653513270985e+00,9.424650482749138414e-01,7.207229617675231514e-01,2.834216095610403441e-01,3.334216095610403330e-01,5.284607480843395155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122608978886957765e+00,1.654184374413310010e+00,1.945129096947249892e+00,2.669004309114972884e+00,1.798664495701441268e+00,1.701746211564508338e+00,1.556558023194596130e+00,1.333614423265880422e+00,1.170546205743290269e+00,8.575197313954623368e-01,8.529362806037978917e-01,4.957575844399824128e-01,4.471914663493318232e-01,4.819230011306876449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.916580611311683446e-01,1.534148994914536379e+00,2.002154316942258649e+00,2.730653026218953450e+00,2.204351370158618373e+00,2.052160136439078020e+00,1.902598142555151917e+00,1.757042716188420783e+00,1.573302252463236517e+00,1.392086920607630063e+00,1.199555549856038184e+00,1.040180741213247551e+00,8.328553227225854450e-01,6.602757880769360987e-01,3.168879200584479583e-01,3.168879200584479583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.469421660859913992e-01,1.465681413010349265e+00,2.004916732008985125e+00,2.263684409691833821e+00,2.759845078120706230e+00,2.233617770671550318e+00,2.105607359393604217e+00,1.964030016332162454e+00,1.820894146538726499e+00,1.655337367807771409e+00,1.483391543869517992e+00,1.327922241194705366e+00,1.158637549484398122e+00,9.653807113866217371e-01,9.064483695074282421e-01,6.021842417966661865e-01,4.143805061500978604e-01,2.626809531136541365e-01,2.192800659533456209e-01,2.686807152331728288e-01,9.700178334663016599e-01,1.697945724033246284e+00,2.172281613470675055e+00,2.387083611501909175e+00,2.784111180478952008e+00,2.281257067667918470e+00,2.152591080976766325e+00,2.007109913321084793e+00,1.858882026088431338e+00,1.696997704233519588e+00,1.540747079529884767e+00,1.393547227110130571e+00,1.238633902172302514e+00,1.080578392017102374e+00,8.393503655348210080e-01,7.057725757371104969e-01,6.563649098011483662e-01,4.823959399220119071e-01,4.135214561307731240e-01,1.426756530250497534e-01
2.781987348267542792e-01,5.201826874845321136e-01,3.281987348267542681e-01,1.144025412753656212e+00,1.281237174002440860e+00,1.546812175526847133e+00,2.571886481170952976e+00,1.513295498880815160e+00,1.167583654676099814e+00,1.357737398561108755e+00,1.078810565252110054e+00,8.191332972752286556e-01,7.459574583563601813e-01,6.563974696535085362e-01,5.874780681784790293e-01,6.563974696535085362e-01,5.201826874845321136e-01,0.000000000000000000e+00,5.201826874845321136e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.717032418763111634e-01,1.082731086234994144e+00,1.535621871520512105e+00,1.885729236695859345e+00,2.647552533620626924e+00,1.891123538151778360e+00,1.761985411025996928e+00,1.513143773077360477e+00,1.413865472656288258e+00,1.178213050531272010e+00,9.619514161888007564e-01,8.122372959401374937e-01,0.000000000000000000e+00,2.462191844506901595e-01,0.000000000000000000e+00,1.709117757923436787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.219595971736942008e-01,1.365516334700636492e+00,1.949534038768899968e+00,2.287027054897834866e+00,2.674699476521528396e+00,2.033548538862180344e+00,1.833439476522995548e+00,1.617744201529380366e+00,1.393458215770608799e+00,1.158149435206822675e+00,8.108384519043536631e-01,7.962677975735270586e-01,5.300671971418522421e-01,0.000000000000000000e+00,3.794036398305399294e-01,3.556492660162524633e-01,5.736011285670710169e-01,5.559849123966110751e-01,7.257681636175541406e-01,1.066724135191650547e+00,1.650098584121348466e+00,2.084250955355548385e+00,2.292974389093986431e+00,2.722962941245449908e+00,2.210624124457299278e+00,2.040136730922583297e+00,1.854187307982197108e+00,1.661897461737365855e+00,1.458195330368020404e+00,1.255243952244765149e+00,1.103699374884486994e+00,7.950817719577387699e-01,5.621527910328479871e-01,1.632881310569178068e-01,7.130492592535625507e-01,7.971939537970990086e-01,8.181160158655635950e-01,9.116957948598000128e-01,9.872293171220196673e-01,1.392077229025300067e+00,1.872773487197939568e+00,2.230605943581137840e+00,2.754032463854060531e+00,2.388991843035221496e+00,2.269998142895231830e+00,2.108561150054169442e+00,1.942298840845751551e+00,1.770531921057866276e+00,1.595045894266245101e+00,1.414877507854532146e+00,1.252266273545933339e+00,1.048183505157604500e+00,7.859303940664282839e-01,3.623940798888766190e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.563974696535085362e-01,4.909345624484742765e-01,1.199487787346701806e+00,1.336116778137652394e+00,1.580207420365421500e+00,2.610370687006905221e+00,1.684392604916340463e+00,1.560921925807872146e+00,1.274666777118775629e+00,1.163428436846351000e+00,1.086819158377255956e+00,7.620538631007283126e-01,0.000000000000000000e+00,5.201826874845321136e-01,0.000000000000000000e+00,3.281987348267542681e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.013633072839890348e+00,1.330470545686007089e+00,1.523599901441952120e+00,1.848314872788729524e+00,1.911037338779335792e+00,2.651836504772384195e+00,1.786658124612301890e+00,1.685996954149742377e+00,1.566799302030539742e+00,1.438355047074553195e+00,1.272883413011137943e+00,1.120357261915249536e+00,1.158496708135803521e+00,8.876667551558918845e-01,6.256964076954346643e-01,2.420524117935471398e-01,6.061976576713961062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.418303578133862430e-01,1.379903430779721552e+00,1.792927558226816265e+00,2.050990953424126850e+00,2.167178748286610279e+00,2.701849383790362324e+00,2.045994724323631164e+00,1.922868136085467805e+00,1.783045940480511904e+00,1.644108252027037365e+00,1.476516487251532839e+00,1.304369399114347239e+00,1.032200715831916193e+00,9.955530888147671176e-01,6.954279875764622920e-01,6.954279875764622920e-01,5.673659655282792258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.007739443336743923e-01,9.580425212193266482e-01,1.511734551729132292e+00,1.930811896029045460e+00,2.193197190704206267e+00,2.313494492952833159e+00,2.740012503726049431e+00,2.191736000999491285e+00,2.064248049514549432e+00,1.927604768517543921e+00,1.788646716011472515e+00,1.626817220407216436e+00,1.471886707034008701e+00,1.323446125357432779e+00,1.189280355884547946e+00,1.023620519558090969e+00,8.305228593884864674e-01,6.799288958753169076e-01,5.100628908496881442e-01,2.584969584469987147e-01,8.060645623696996998e-01,1.307368557900179473e+00,1.782958525492900570e+00,2.145659849247512518e+00,2.349608722114512993e+00,2.768175344509318236e+00,2.334662673977711655e+00,2.210044395701810327e+00,2.078466232909113032e+00,1.945084272039413253e+00,1.793366305000612559e+00,1.644895355792464153e+00,1.501269029645784236e+00,1.356024506553295428e+00,1.214162324547257921e+00,1.037306620881253361e+00,8.669561254141061601e-01,5.985463111061587460e-01,2.542366775005450164e-01,1.398895055025655976e-01
3.334216095610403330e-01,4.313243073890066226e-01,4.313243073890066226e-01,9.855949952238536316e-01,1.000264828683121054e+00,1.455241345811999931e+00,2.587192197514163183e+00,1.625150314096097226e+00,1.277425256227949557e+00,1.277425256227949557e+00,1.207046272251248942e+00,1.356213004661640298e+00,1.401091962070025509e+00,1.241833640607081124e+00,1.007952581984433493e+00,3.334216095610403330e-01,6.460913441581385142e-01,0.000000000000000000e+00,3.334216095610403330e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.478787922199912064e-01,2.478787922199912064e-01,6.958837474124864864e-01,1.040962651175376452e+00,1.295962930044189720e+00,1.495675946417888147e+00,1.686793342680296570e+00,2.675848217105018634e+00,1.863535520220983122e+00,1.814711689318528220e+00,1.774782075044152085e+00,1.724567763253837205e+00,1.573251837502186889e+00,1.412003762620381631e+00,1.298969523676575699e+00,1.081349257094008642e+00,6.884706667012715497e-01,2.478787922199912064e-01,2.478787922199912064e-01,3.168879200584479583e-01,5.612857475882903069e-01,9.097955568685291983e-01,1.234718517383028402e+00,1.510637631849704565e+00,1.718944093955053098e+00,1.899866076730897246e+00,2.733040472544647770e+00,2.168623341115198055e+00,2.093687805430235471e+00,2.057320193095098393e+00,1.973995036517274482e+00,1.858366639091662442e+00,1.662292487598791002e+00,1.416433303662027576e+00,1.055772503570270970e+00,8.293604906556459877e-01,3.998680346244964934e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.662526086739213316e-01,2.635041503952341158e-01,7.923452910053828679e-01,9.870699740145002510e-01,1.362897842490679690e+00,1.614500271670141540e+00,1.838624324587704528e+00,2.027555843040797612e+00,2.162858245494422960e+00,2.771524481155863917e+00,2.261372678623407406e+00,2.230678348039675019e+00,2.157197136676136218e+00,2.025145044551111884e+00,1.839630397966526054e+00,1.596586072363796127e+00,1.302455019636106437e+00,9.931589006506525985e-01,7.464895614110010902e-01,1.662526086739213316e-01,5.565392772320972847e-01,8.674641002591509942e-01,1.148020904177442070e+00,1.414641522533539364e+00,1.661490161392604081e+00,1.886147541851129539e+00,2.070106726406955477e+00,2.210705836671224223e+00,2.792828460258503398e+00,2.347489249914056497e+00,2.340770015851845187e+00,2.285003486684846319e+00,2.177926975732967563e+00,2.019642704467489835e+00,1.813321709699263540e+00,1.574364573734135409e+00,1.293460381894860900e+00,9.988954620533896378e-01,6.906364432395020181e-01,3.912126824852555917e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.284607480843395155e-01,7.580845979379763344e-01,8.618823576453797930e-01,1.264767036769131714e+00,2.549702393802971923e+00,1.201479180024358273e+00,1.105374993320196841e+00,1.367789179463685389e+00,1.265017122196602672e+00,1.280054944742696765e+00,1.193644466532088222e+00,1.286530583928131577e+00,8.991032359042253619e-01,8.182039578648683253e-01,6.668432191220806660e-01,6.460913441581385142e-01,0.000000000000000000e+00,3.334216095610403330e-01,2.549790042806707735e-01,0.000000000000000000e+00,5.920429136456946129e-01,8.470219179263654974e-01,1.060305963380352212e+00,1.240933121561514696e+00,1.554880504640684391e+00,2.134398701322377967e+00,2.667617174206009967e+00,1.723949647328494983e+00,1.782022346540474311e+00,1.778772560776526346e+00,1.755574423290841235e+00,1.614764777721916733e+00,1.608058387580859616e+00,1.490768853497079105e+00,1.294421353474660030e+00,8.938347254478248294e-01,9.435344347322619507e-01,4.041321602560824511e-01,6.661820492138148531e-01,7.834908850201693920e-01,1.220804830501757809e+00,1.430505018994887356e+00,1.637061057664841002e+00,1.807667282762246419e+00,1.921401859106329546e+00,2.717189430195899202e+00,2.047946129761541556e+00,2.055314688403236278e+00,2.034793850633169310e+00,1.978993357238249873e+00,1.889112941817710167e+00,1.771498908141975193e+00,1.596494694210004672e+00,1.390535979814134349e+00,1.159380617710966455e+00,7.420890651478749822e-01,5.183903945788681522e-01,3.178496151926112900e-01,7.305385166356364035e-01,1.021764891487833893e+00,1.318682615671795011e+00,1.599790807003667936e+00,1.810871258590224908e+00,1.982438349720085258e+00,2.118076110755174657e+00,2.761720784001021389e+00,2.235845786267891100e+00,2.237141031700069060e+00,2.193299816402562996e+00,2.107268180849469985e+00,1.983164768014836321e+00,1.796587328833059161e+00,1.559920157108609873e+00,1.287535106320185641e+00,9.347850279699311260e-01,5.784273678461162582e-01,1.672030066239506285e-01,0.000000000000000000e+00,6.739544026633557117e-01,1.059623112403771605e+00,1.383830105535126753e+00,1.650268878609116641e+00,1.869419545098764290e+00,2.050127066476768789e+00,2.181431170415482956e+00,2.783109310631258548e+00,2.329159963402960276e+00,2.335718673023600367e+00,2.307451302394353920e+00,2.231253687253833551e+00,2.109057005995558232e+00,1.942726778227311435e+00,1.736343546358021017e+00,1.474243992228594813e+00,1.176343793452787168e+00,8.907720389622223456e-01,2.265622905375883345e-01,2.059324528682155431e-01
5.284607480843395155e-01,5.284607480843395155e-01,0.000000000000000000e+00,7.580845979379763344e-01,1.201479180024358273e+00,2.546632044823933683e+00,1.336342162075836448e+00,1.405752123267909326e+00,1.226248301361072768e+00,1.433334153373891695e+00,1.311319680100445417e+00,1.251615316477441953e+00,1.130615995014714770e+00,1.028704456948375645e+00,7.373327229740341826e-01,9.117614553630432050e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.957575844399824128e-01,9.215882603725045197e-01,1.220883894778297396e+00,1.469064875458905517e+00,1.633300345944533660e+00,2.639418664936963310e+00,1.816415081040403390e+00,1.806331442640858764e+00,1.773818211939429013e+00,1.740145422991775215e+00,1.580085988052880142e+00,1.458777344269658327e+00,1.203444293362690765e+00,7.594516973400233795e-01,5.755567317823445661e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.473086761238004527e-01,1.089309104565163500e+00,1.380970166838786595e+00,1.730681132412490664e+00,1.906733537523539024e+00,2.724160699609955216e+00,2.122911102241216597e+00,2.129571379295567279e+00,2.087196338277205854e+00,1.964093687110492592e+00,1.802032707579259929e+00,1.529911793063855496e+00,1.189306297979060734e+00,6.916580611311683446e-01,3.168879200584479583e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.657332290159133636e-01,4.284141821295674446e-01,7.790190522821728303e-01,1.158458669503985128e+00,1.453992689591293130e+00,1.699057183120835868e+00,1.902311311589599541e+00,2.070999658815605216e+00,2.748319643757614728e+00,2.240154981842080506e+00,2.244976833130010618e+00,2.211974424881967494e+00,2.123255254370147060e+00,1.978106002993287760e+00,1.783710698961315400e+00,1.523382788289541212e+00,1.217016954040928578e+00,9.032102394559720082e-01,5.848337343854509429e-01,2.192800659533456209e-01,4.969819496606496800e-01,8.827528035762964853e-01,1.267528512102559679e+00,1.571098425264281007e+00,1.825418862223836092e+00,2.043003211220991044e+00,2.198579033728844223e+00,2.780771888341251774e+00,2.355241091782855456e+00,2.352617257181639943e+00,2.287881276050312884e+00,2.164550558990608220e+00,1.979114561331483113e+00,1.743605960113617792e+00,1.456280358304110845e+00,1.154287492452508612e+00,8.110868091441932881e-01,3.991363569326919492e-01,2.583391073531626225e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.778456006415525259e-01,7.314696771397927177e-01,1.114521569171787352e+00,1.031425888056153761e+00,2.621029940221308863e+00,1.224093205637635462e+00,1.174994183436504747e+00,1.075599853883387524e+00,7.052837264255011895e-01,5.796760043405912999e-01,3.657348385698963589e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.479438930114624462e-01,1.119044436209723159e+00,1.410668424807896670e+00,2.578383211227164296e+00,1.704555655202441233e+00,1.487467635428268320e+00,1.293358045649421362e+00,1.110315631229880307e+00,8.350288862007464452e-01,2.568864611367138728e-01,7.038802186168046093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.991882720562128783e-01,1.356155989614181712e+00,1.676206407614821092e+00,1.955520704245445440e+00,2.642265461340054689e+00,1.845544456362385510e+00,1.718680797874864163e+00,1.484995805480460618e+00,1.280588986989128264e+00,9.618497274287522991e-01,8.644249772913680241e-01,3.251381423063532949e-01,5.302774703083822372e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.051393280020289422e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018238413660557340e+00,1.557833400974800053e+00,1.899496380926032568e+00,2.677618387841306458e+00,2.122147775969795092e+00,1.999721794873593472e+00,1.821223108789794987e+00,1.571640443043477386e+00,1.357527104941486984e+00,1.116563049138951991e+00,9.485412739749150557e-01,7.592830456248695903e-01,5.101253077526078927e-01,5.566477949528713109e-01,4.026909263468773092e-01,3.073304703276865113e-01,1.694549445537591736e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.926108482292217872e-01,1.394173543324406683e+00,1.857100334829783428e+00,2.117933389499343733e+00,2.722217020237976293e+00,2.189504423129339461e+00,2.052459979660760769e+00,1.836597354501780410e+00,1.592516611462408971e+00,1.380799620154299800e+00,1.196119182795105651e+00,1.058329059857048948e+00,9.378304321567361157e-01,7.797736361205647171e-01,6.724683484350149065e-01,5.534305545642654867e-01,4.534332578328851282e-01,4.545266693569672833e-01,3.629293109112726179e-01,2.257223667230283948e-01
3.144518771547227809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.715861666902386062e-01,6.957327177163589171e-01,1.349633125475090178e+00,2.546331445499785850e+00,1.648379463653458776e+00,1.480589487748558586e+00,1.353172123858036979e+00,1.078437889172708886e+00,9.844559362295935978e-01,1.033915884108978833e+00,8.585066837220519664e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.140382433112523186e-01,0.000000000000000000e+00,3.144518771547227809e-01,3.784952023094184104e-01,1.101160080132604691e+00,1.474034214054718683e+00,1.749913278189810351e+00,2.630093003063205259e+00,1.867312287264816684e+00,1.713187043374293062e+00,1.606124508048722532e+00,1.432796151623014325e+00,1.149599276012838178e+00,7.569904046188368207e-01,7.103343785855332770e-01,5.544854491020727583e-01,0.000000000000000000e+00,2.388038847210602889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.809543393946068113e-01,1.335731017321726055e+00,1.778778473879275790e+00,2.039758888471412845e+00,2.700293654645170349e+00,2.086325044760107161e+00,1.940718625941729059e+00,1.733721377107517725e+00,1.469767586775331480e+00,1.201680228748095658e+00,1.012462381543511647e+00,5.744037126444739849e-01,7.285844621637405094e-01,4.989983908521119504e-01,4.482225110421776959e-01,3.059594625454534755e-01,1.930389283066584749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.100648438780733152e-01,1.393260744408989726e+00,1.868349768618553508e+00,2.152401207428274343e+00,2.743093598917012432e+00,2.246806470223543517e+00,2.114198876755892353e+00,1.908736771577522529e+00,1.653184004945140950e+00,1.410392449242064528e+00,1.187479387551669152e+00,1.044301486924758660e+00,8.976113272810118948e-01,8.496141338688544264e-01,7.139214420604974576e-01,6.818383276801748272e-01,3.921871514058548613e-01,3.605902779713894835e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.827519536492888452e-01,1.284575599388480427e+00,1.748692740479877106e+00,2.096228911921960147e+00,2.304909992820096232e+00,2.776415114117532390e+00,2.304734567796451028e+00,2.150772785295972156e+00,1.943158934969910989e+00,1.716512135610583911e+00,1.511097390811399155e+00,1.357161405739018445e+00,1.235132916541594961e+00,1.141766880148407104e+00,1.032236420024087442e+00,9.704457141182573077e-01,8.219482085883829114e-01,7.184109468281842936e-01,5.856233530021561773e-01,2.616122803614396863e-01
3.281987348267542681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.281987348267542681e-01,5.201826874845321136e-01,8.352297020195967869e-01,1.086819158377255956e+00,2.643309560542876913e+00,1.830599985361186510e+00,1.476407967720692049e+00,1.379980881010729465e+00,1.040365374969064227e+00,6.356455946895663844e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.281987348267542681e-01,2.420524117935471398e-01,2.420524117935471398e-01,0.000000000000000000e+00,5.956040144526183466e-01,0.000000000000000000e+00,6.256964076954346643e-01,7.197357327825615325e-01,7.123226520713465959e-01,8.488040357917960854e-01,1.338538864520262495e+00,1.831845769164851534e+00,2.655443905809959038e+00,1.858759169523578336e+00,1.632791527018493616e+00,1.268149446182056828e+00,1.025621016019809595e+00,7.197357327825615325e-01,3.836439959018875800e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.067598370998111390e-01,9.215422088276520318e-01,8.564621455498852010e-01,9.354700492833354364e-01,9.116413751675778165e-01,1.022479665581834007e+00,1.083066474573872506e+00,1.088992578788763543e+00,1.309358519991148384e+00,1.763450157353391168e+00,2.134274298457629726e+00,2.696738580411059516e+00,2.055861360326715293e+00,1.872870838093329660e+00,1.632043674615696105e+00,1.352415907345271506e+00,1.058780448269313945e+00,7.103012897277002358e-01,5.815087714942026587e-01,3.067598370998111390e-01,1.225944431917330490e+00,1.300195937763273912e+00,1.299744597605032803e+00,1.325896099403791828e+00,1.363704212347467193e+00,1.442183578064586191e+00,1.760237233897120390e+00,2.124676631648858560e+00,2.749831987888753382e+00,2.255613292893845045e+00,2.105370812159581551e+00,1.859070266315875131e+00,1.568332750570964107e+00,1.299657005097205609e+00,1.036955707455902154e+00,7.781017835365824364e-01,6.608220491887608627e-01,4.279368340010316074e-01,2.572023743373469395e-01,1.622766306586560514e-01,1.550725125331865684e+00,1.502053543910969013e+00,1.540117281122734161e+00,1.578301724990307742e+00,1.657882927536983964e+00,1.950307856227326386e+00,2.255203203307924120e+00,2.781419769044615187e+00,2.330262264615478696e+00,2.162155665255070858e+00,1.918693603648004675e+00,1.652983970831215066e+00,1.413557046814441609e+00,1.170502605094353221e+00,9.936946237110002578e-01,8.299598073049386793e-01,6.674759919112875917e-01,5.250142224894575049e-01,0.000000000000000000e+00,2.461829030978980315e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334216095610403330e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.334216095610403330e-01,6.460913441581385142e-01,1.028704456948375645e+00,1.426055561851450104e+00,2.476064648964921400e+00,1.596869952644447643e+00,1.330677628720702943e+00,1.389714690871141745e+00,1.073865360476750963e+00,9.906325747860011965e-01,4.992126230482816784e-01,2.834216095610403441e-01,2.549790042806707735e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.193582855698685830e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.549790042806707735e-01,2.549790042806707735e-01,1.020846434188813046e+00,1.568378972501919044e+00,1.964523539814243103e+00,2.610655874300235713e+00,1.891528808589956201e+00,1.694101609263320762e+00,1.453847171357017132e+00,1.102000922207036382e+00,6.591111645367532246e-01,2.549790042806707735e-01,0.000000000000000000e+00,3.203552992771093733e-01,6.070390960723448526e-01,2.021216900282171158e-01,6.573674051852922418e-01,6.529679862709277804e-01,6.529679862709277804e-01,7.715181803219053336e-01,5.760494348351367089e-01,7.545879732722864386e-01,1.091362991843072505e+00,1.622807889338256260e+00,1.993191448193720294e+00,2.658597380860889370e+00,2.184586021714313819e+00,2.063282840059459833e+00,1.848204305726170560e+00,1.545187163692054222e+00,1.228522351209118124e+00,8.279060345422656342e-01,2.660304461941931375e-01,1.033720833327555377e+00,9.308617153648308662e-01,1.016926477764790615e+00,1.017113442410112700e+00,1.028273210187490960e+00,1.089715670240427592e+00,1.133423118635991322e+00,1.388616452160476022e+00,1.823539741970269912e+00,2.146632290290555467e+00,2.713300303814541792e+00,2.314440166954403022e+00,2.221797261385344946e+00,2.043055978933935535e+00,1.780866314097383718e+00,1.477940683691436607e+00,1.173894110976375416e+00,7.923982140730376766e-01,4.935391610603757639e-01,0.000000000000000000e+00,1.280661948775208003e+00,1.226331937484008261e+00,1.273365497146817793e+00,1.309520342229877121e+00,1.335539752377634892e+00,1.378249800314010898e+00,1.521056928419106669e+00,1.917134221226231450e+00,2.247260183585650495e+00,2.748915554291373464e+00,2.402146421289288458e+00,2.287735349573336574e+00,2.084758349690306822e+00,1.814870793073100064e+00,1.511641870023875622e+00,1.172659734100957252e+00,7.883648601458280725e-01,4.757645196561051115e-01,2.601715953309798879e-01,1.267907545747693487e-01
