Filename,MFS 0,MFS 1,MFS 2,MFS 3,MFS 4,MFS 5,MFS 6,MFS 7,MFS 8,MFS 9,MFS 10,MFS 11,MFS 12,MFS 13,MFS 14,MFS 15,MFS 16,MFS 17,MFS 18,MFS 19,MFS 20
BA01_120_1Slices,2.9594294189039583,2.9460856115985896,2.9280431316564668,2.9035617307037787,2.8699656796392774,2.8229278993867037,2.7551285809599682,2.6539417680540534,2.5002499752769123,2.2934681920081075,2.1287376037323251,2.0795156586375692,2.0302937135428132,2.017872555060241,2.0114238680862053,2.0073479648100001,2.0042306973241928,2.0015373175646212,1.9990807859021842,1.9968034769172944,1.9946910979337027
BA01_120_2Slices,2.882491056669898,2.879876792030204,2.8755964864033379,2.8686531791590033,2.8572465417638679,2.8379186581043454,2.8036590134028172,2.7399467829271846,2.6185241144087161,2.4033679047342464,2.1595788072429039,2.0757927544153132,1.9920067015877221,1.9669316285950298,1.9513116918129052,1.9404449649741553,1.9324105166093086,1.926271856057969,1.9214984766223939,1.9177537380278853,1.9148063058140854
BA01_120_3Slices,2.8950487741382442,2.887339082786426,2.8766753225041652,2.8615638435623008,2.8394882682625897,2.8060776583282965,2.7535505297294951,2.6676189486871347,2.5226454918499366,2.297785098897617,2.0927323653815018,2.0081122609569295,1.9234921565323568,1.8874261241044492,1.8639034860721342,1.8477056325224006,1.8360932055752006,1.8275000320018291,1.8209735043166562,1.8159072316736722,1.8119012987806504
BA02_120_1Slices,2.297287896601186,2.3056623036529813,2.3154080907740324,2.3266416822251448,2.3389851125504699,2.3503716335426539,2.3540353491487864,2.3337210232480365,2.2639928886457321,2.1282549678599634,1.9570427057708621,1.8224747380098141,1.687906770248766,1.6103025830104616,1.5603107918330179,1.5277078991853805,1.5054433897267638,1.4893758741338534,1.4771735337926706,1.4675079401656064,1.4595950131752147
BA02_120_2Slices,2.7350356489578389,2.7272064422867399,2.7163904469141866,2.7013005303673547,2.6799512478158669,2.6491907593725692,2.6038655019624342,2.5353919529026485,2.4305184963630366,2.2816096105595367,2.120090340825302,1.9834286676563397,1.8467669944873775,1.740312272286618,1.6606270729165356,1.6039171817393161,1.5633374762505481,1.5334728971455358,1.5107892563065277,1.4930657809958392,1.478888604864242
BA02_120_3Slices,2.7306243696697385,2.7305032724121392,2.7290433003074357,2.7253363221091629,2.7176575611564129,2.7025663605700085,2.6731490413782226,2.6165570465994539,2.5149743232131319,2.3691558553968695,2.2271546682952188,2.1286380081652569,2.0301213480352951,1.9639691275765252,1.9123013280544268,1.8715427242683806,1.8390584797518374,1.8129265286353173,1.7917326899805073,1.7744147473598308,1.7601591286113858
BA04_120_2Slices,1.1557920587013784,1.1691728339752538,1.1851616667913063,1.2046486557657077,1.2290320554448231,1.2606834003877496,1.3040374063020499,1.3684222132959269,1.4756890739871977,1.6665330908183011,1.8549097741079175,1.8346326454955999,1.8143555168832823,1.7847660830194469,1.7659145134211531,1.7532252171798548,1.7442135603829327,1.7375838441727984,1.7326078287019198,1.7288376115551434,1.7259749328199865
BA04_120_3Slices,2.4152353797838684,2.4266189012561332,2.4398741916001336,2.455346487386715,2.4732981025698662,2.4935082203576964,2.5138505835911551,2.5253709909633986,2.5010968538560991,2.4002146757908318,2.237928056514102,2.132623875929391,2.0273196953446804,1.9794627884199139,1.9480633136310146,1.926291241392134,1.910564090507503,1.8988343221545458,1.8898577060838251,1.8828412725522921,1.877259254244845
BA05_120_1Slices,3.0487914819498334,3.0453198475943952,3.0390396206162902,3.0280549594178416,3.0091345738674287,2.9769067104227811,2.9227822419615959,2.8336223968018017,2.6915045267725763,2.4885543639857648,2.2803808209928822,2.1657282994437232,2.0510757778945643,1.993866567317486,1.9539299151563605,1.9247532737819419,1.9027228408669457,1.8856478908098042,1.872116300621921,1.8611805850759358,1.8521871860880856
BA05_120_2Slices,2.5972102729392526,2.594365878901205,2.589781739210542,2.5824701892663757,2.5707246015094487,2.5514544883602692,2.5188463862480615,2.461841980601001,2.3610471756957008,2.1973909477466376,2.0042829646995388,1.8952753229617487,1.7862676812239586,1.7400305818400148,1.7102987295846173,1.6896652647994486,1.6745032872754013,1.6628835438999623,1.6536994177950175,1.6462736076833258,1.640167668267227
