Filename,MFS 0,MFS 1,MFS 2,MFS 3,MFS 4,MFS 5,MFS 6,MFS 7,MFS 8,MFS 9,MFS 10,MFS 11,MFS 12,MFS 13,MFS 14,MFS 15,MFS 16,MFS 17,MFS 18,MFS 19,MFS 20
BA01_120_1Slices,2.7147644543653926,2.7071421368612612,2.6963200776561478,2.6807363428400963,2.6578564158563069,2.6233717902924814,2.5695059914745357,2.4812815799418915,2.3300032457795763,2.0899941615634274,1.8879271399594921,1.8418102381095247,1.7956933362595575,1.7873394366137894,1.7807659572646328,1.7743173446804503,1.7681456892230076,1.7625056986956948,1.7575082693420407,1.7531554906998676,1.7493959529943044
BA01_120_2Slices,2.4038014567509873,2.4101539593125065,2.4167246458367346,2.4229340257446323,2.4274072326984366,2.4271209014158228,2.4159035992693645,2.3811993853262363,2.2950197875303524,2.1031137244203957,1.8503433910098677,1.7702019678437928,1.6900605446777182,1.6665706467013495,1.6518018492258923,1.6417967283101782,1.6348443677349367,1.6299938102977478,1.6266324386024655,1.6243388727521662,1.6228155409313194
BA01_120_3Slices,2.586883524796785,2.5815073813609977,2.5740762608081411,2.5635610268223386,2.5481984929698895,2.5247048979005595,2.486337990792403,2.4183310065154102,2.2900705903177756,2.0623251804362797,1.8096729844288586,1.7045467028224386,1.5994204212160184,1.56501487439764,1.5459327739920408,1.5346100877665532,1.527649524040938,1.5233432012535713,1.5207336665522717,1.5192369334635805,1.5184762964562046
BA02_120_1Slices,0.89302472787803688,0.90023116298257255,0.90876167036138755,0.91894829629609709,0.93119524288709477,0.94595460468498072,0.96365722682961874,0.98465189662278318,1.0093816634806048,1.0376004350768264,1.0524908910991371,1.0041449628857737,0.95579903467241045,0.90810823525134443,0.87380505757877802,0.84856062442009272,0.82931251667245554,0.81419709059349776,0.80204470663273109,0.79208361109063741,0.78378330820894981
BA02_120_2Slices,1.1667500073831814,1.1697540596869729,1.1728679293468698,1.1759143220474157,1.1785204360329382,1.1799131246747103,1.1784686798280104,1.1707230064188769,1.1495816177888754,1.1045974459419039,1.0378009408079847,0.98628940933455977,0.93477787786113498,0.90305635564701003,0.87780049556008288,0.85792965369213992,0.84253236851754243,0.83061174859371012,0.82130080521276627,0.81392954490367708,0.80800338002778405
BA02_120_3Slices,1.24065368291675,1.250154530385315,1.2615811226712559,1.2756110159329088,1.293300581557681,1.3163990902838534,1.3479737237688865,1.3933555285785759,1.4583977478782995,1.5243437522511478,1.5124816705495077,1.3981151272410042,1.2837485839325005,1.181885097314229,1.1143324844462446,1.0713147392906262,1.0434393112457678,1.0248528166095112,1.0121166296831243,1.0031706250168475,0.99674058680022515
BA04_120_2Slices,0.47887493034167078,0.49212759383912191,0.50833066257069071,0.52861129024616715,0.55476932668341994,0.58986434884950778,0.63950451384739804,0.71494465063181423,0.84157017340556528,1.083651605891562,1.4332095842585619,1.4421958791985667,1.4511821741385713,1.4300492531169124,1.4161182800327135,1.4060499174572778,1.3984974700856998,1.3927842628312825,1.3884749862495696,1.3852512555274428,1.382868434308459
BA04_120_3Slices,1.6298532808881345,1.6429945284290108,1.6588102970284597,1.6781575552108192,1.7022777960249635,1.7329967000955373,1.77289231981248,1.8246462376116095,1.8874700154941455,1.9409648858335438,1.8899206498513776,1.8008346157465642,1.7117485816417508,1.6710325641148782,1.6456954381189959,1.6294467543347024,1.618716263579888,1.6114357113182929,1.6063811489121105,1.6028029806048205,1.6002208255477053
BA05_120_1Slices,2.4612994372686758,2.4679539191827153,2.4749255654392712,2.4817159289251469,2.4871678073681642,2.488584426878881,2.4795633584173045,2.4457601087005774,2.3608034938528437,2.1943692605590672,1.9673922668947319,1.8135121607111739,1.6596320545276158,1.591240476947233,1.5483047868052975,1.5191118483508004,1.4979487275153833,1.4818889203047609,1.469317585872342,1.4592695666930342,1.451123456730149
BA05_120_2Slices,1.9292063322049384,1.9343584711924682,1.9399326285119114,1.9457883164654557,1.951482122783458,1.9557596752706152,1.9551260704245605,1.940019294002985,1.8864945511388214,1.749260069554003,1.5292660498041066,1.4036621938742022,1.2780583379442976,1.2254092790798761,1.1911207097341294,1.1676699595777951,1.1510905383022068,1.1390880009672937,1.1302462871151424,1.1236491385108847,1.1186816231529597
